Date,Name of State / UT,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
03-05-2020,Maharashtra,12296,521,2000,790,36,121
03-05-2020,Manipur,2,0,2,0,0,0
03-05-2020,Meghalaya,12,1,0,0,0,0
03-05-2020,Mizoram,1,0,0,0,0,0
03-05-2020,Odisha,157,1,56,8,0,1
03-05-2020,Puducherry,8,0,5,0,0,0
03-05-2020,Punjab,772,20,112,292,1,22
03-05-2020,Rajasthan,2770,65,1121,104,3,5
03-05-2020,Tamil Nadu,2757,29,1341,231,1,29
03-05-2020,Telengana,1063,28,458,24,2,17
03-05-2020,Tripura,4,0,2,2,0,0
03-05-2020,Uttar Pradesh,2487,43,689,159,1,35
03-05-2020,Uttarakhand,59,0,39,1,0,3
03-05-2020,West Bengal,922,33,151,127,0,12
03-05-2020,,39856,1301,10633,2699,83,682
04-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,16
04-05-2020,Andhra Pradesh,1583,33,488,58,0,47
04-05-2020,Arunachal Pradesh,1,0,1,0,0,0
04-05-2020,Assam,43,1,32,0,0,0
04-05-2020,Bihar,503,4,125,22,0,18
04-05-2020,Chandigarh,94,0,19,6,0,2
04-05-2020,Chhattisgarh,57,0,36,14,0,0
04-05-2020,Delhi,4549,64,1362,427,0,106
04-05-2020,Goa,7,0,7,0,0,0
04-05-2020,Gujarat,5428,290,1042,374,28,146
04-05-2020,Haryana,442,5,245,82,1,18
04-05-2020,Himachal Pradesh,40,1,34,0,0,1
04-05-2020,Jammu and Kashmir,701,8,287,35,0,33
04-05-2020,Jharkhand,115,3,22,0,0,0
04-05-2020,Karnataka,614,25,293,13,0,22
04-05-2020,Kerala,500,4,401,1,0,1
04-05-2020,Ladakh,41,0,17,19,0,0
04-05-2020,Madhya Pradesh,2846,156,798,0,5,174
04-05-2020,Maharashtra,12974,548,2115,678,27,115
04-05-2020,Manipur,2,0,2,0,0,0
04-05-2020,Meghalaya,12,1,0,0,0,0
04-05-2020,Mizoram,1,0,0,0,0,0
04-05-2020,Odisha,162,1,56,5,0,0
04-05-2020,Puducherry,8,0,5,0,0,0
04-05-2020,Punjab,1102,21,117,330,1,5
04-05-2020,Rajasthan,2886,71,1356,116,6,235
04-05-2020,Tamil Nadu,3023,30,1379,266,1,38
04-05-2020,Telengana,1082,29,490,19,1,32
04-05-2020,Tripura,16,0,2,12,0,0
04-05-2020,Uttar Pradesh,2645,43,754,158,0,65
04-05-2020,Uttarakhand,60,0,39,1,0,0
04-05-2020,West Bengal,963,35,151,41,2,0
04-05-2020,,42533,1373,11707,2677,72,1074
05-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,0
05-05-2020,Andhra Pradesh,1650,36,524,67,3,36
05-05-2020,Arunachal Pradesh,1,0,1,0,0,0
05-05-2020,Assam,43,1,32,0,0,0
05-05-2020,Bihar,528,4,130,25,0,5
05-05-2020,Chandigarh,102,1,21,8,1,2
05-05-2020,Chhattisgarh,58,0,36,1,0,0
05-05-2020,Delhi,4898,64,1431,349,0,69
05-05-2020,Goa,7,0,7,0,0,0
05-05-2020,Gujarat,5804,319,1195,376,29,153
05-05-2020,Haryana,517,6,254,75,1,9
05-05-2020,Himachal Pradesh,41,1,34,1,0,0
05-05-2020,Jammu and Kashmir,726,8,303,25,0,16
05-05-2020,Jharkhand,115,3,27,0,0,5
05-05-2020,Karnataka,651,27,321,37,2,28
05-05-2020,Kerala,500,4,462,0,0,61
05-05-2020,Ladakh,41,0,17,0,0,0
05-05-2020,Madhya Pradesh,2942,165,798,96,9,0
05-05-2020,Maharashtra,14541,583,2465,1567,35,350
05-05-2020,Manipur,2,0,2,0,0,0
05-05-2020,Meghalaya,12,1,0,0,0,0
05-05-2020,Mizoram,1,0,0,0,0,0
05-05-2020,Odisha,169,1,60,7,0,4
05-05-2020,Puducherry,8,0,5,0,0,0
05-05-2020,Punjab,1233,23,121,131,2,4
05-05-2020,Rajasthan,3061,77,1394,175,6,38
05-05-2020,Tamil Nadu,3550,31,1409,527,1,30
05-05-2020,Telengana,1085,29,585,3,0,95
05-05-2020,Tripura,29,0,2,13,0,0
05-05-2020,Uttar Pradesh,2766,50,802,121,7,48
05-05-2020,Uttarakhand,60,1,39,0,1,0
05-05-2020,West Bengal,1259,133,218,296,98,67
05-05-2020,,46433,1568,12727,3900,195,1020
06-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,0
06-05-2020,Andhra Pradesh,1717,36,589,67,0,65
06-05-2020,Arunachal Pradesh,1,0,1,0,0,0
06-05-2020,Assam,43,1,32,0,0,0
06-05-2020,Bihar,536,4,142,8,0,12
06-05-2020,Chandigarh,111,1,21,9,0,0
06-05-2020,Chhattisgarh,59,0,36,1,0,0
06-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
06-05-2020,Delhi,5104,64,1468,206,0,37
06-05-2020,Goa,7,0,7,0,0,0
06-05-2020,Gujarat,6245,368,1381,441,49,186
06-05-2020,Haryana,548,6,256,31,0,2
06-05-2020,Himachal Pradesh,42,2,38,1,1,4
06-05-2020,Jammu and Kashmir,741,8,320,15,0,17
06-05-2020,Jharkhand,125,3,33,10,0,6
06-05-2020,Karnataka,671,29,331,20,2,10
06-05-2020,Kerala,502,4,462,2,0,0
06-05-2020,Ladakh,41,0,17,0,0,0
06-05-2020,Madhya Pradesh,3049,176,1000,107,11,202
06-05-2020,Maharashtra,15525,617,2819,984,34,354
06-05-2020,Manipur,2,0,2,0,0,0
06-05-2020,Meghalaya,12,1,10,0,0,10
06-05-2020,Mizoram,1,0,0,0,0,0
06-05-2020,Odisha,175,1,60,6,0,0
06-05-2020,Puducherry,9,0,6,1,0,1
06-05-2020,Punjab,1451,25,133,218,2,12
06-05-2020,Rajasthan,3158,89,1525,97,12,131
06-05-2020,Tamil Nadu,4058,33,1485,508,2,76
06-05-2020,Telengana,1096,29,585,11,0,0
06-05-2020,Tripura,43,0,2,14,0,0
06-05-2020,Uttar Pradesh,2880,56,987,114,6,185
06-05-2020,Uttarakhand,61,1,39,1,0,0
06-05-2020,West Bengal,1344,140,364,85,7,146
06-05-2020,,49391,1694,14183,2957,126,1456
07-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,0
07-05-2020,Andhra Pradesh,1777,36,729,60,0,140
07-05-2020,Arunachal Pradesh,1,0,1,0,0,0
07-05-2020,Assam,45,1,32,2,0,0
07-05-2020,Bihar,542,4,188,6,0,46
07-05-2020,Chandigarh,120,1,21,9,0,0
07-05-2020,Chhattisgarh,59,0,36,0,0,0
07-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
07-05-2020,Delhi,5532,65,1542,428,1,74
07-05-2020,Goa,7,0,7,0,0,0
07-05-2020,Gujarat,6625,396,1500,380,28,119
07-05-2020,Haryana,594,7,260,46,1,4
07-05-2020,Himachal Pradesh,45,2,38,3,0,0
07-05-2020,Jammu and Kashmir,775,8,322,34,0,2
07-05-2020,Jharkhand,127,3,37,2,0,4
07-05-2020,Karnataka,693,29,354,22,0,23
07-05-2020,Kerala,503,4,469,1,0,7
07-05-2020,Ladakh,41,0,17,0,0,0
07-05-2020,Madhya Pradesh,3138,185,1099,89,9,99
07-05-2020,Maharashtra,16758,651,3094,1233,34,275
07-05-2020,Manipur,2,0,2,0,0,0
07-05-2020,Meghalaya,12,1,10,0,0,0
07-05-2020,Mizoram,1,0,0,0,0,0
07-05-2020,Odisha,185,2,61,10,1,1
07-05-2020,Puducherry,9,0,6,0,0,0
07-05-2020,Punjab,1516,27,135,65,2,2
07-05-2020,Rajasthan,3317,92,1596,159,3,71
07-05-2020,Tamil Nadu,4829,35,1516,771,2,31
07-05-2020,Telengana,1107,29,628,11,0,43
07-05-2020,Tripura,43,0,2,0,0,0
07-05-2020,Uttar Pradesh,2998,60,1130,118,4,143
07-05-2020,Uttarakhand,61,1,39,0,0,0
07-05-2020,West Bengal,1456,144,364,112,4,0
07-05-2020,,52952,1783,15267,3561,89,1084
08-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,1
08-05-2020,Andhra Pradesh,1847,38,780,70,2,51
08-05-2020,Arunachal Pradesh,1,0,1,0,0,0
08-05-2020,Assam,54,1,34,9,0,2
08-05-2020,Bihar,550,5,246,8,1,58
08-05-2020,Chandigarh,135,1,21,15,0,0
08-05-2020,Chhattisgarh,59,0,38,0,0,2
08-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
08-05-2020,Delhi,5980,66,1931,448,1,389
08-05-2020,Goa,7,0,7,0,0,0
08-05-2020,Gujarat,7012,425,1709,387,29,209
08-05-2020,Haryana,625,7,260,31,0,0
08-05-2020,Himachal Pradesh,46,2,38,1,0,0
08-05-2020,Jammu and Kashmir,793,9,335,18,1,13
08-05-2020,Jharkhand,132,3,41,5,0,4
08-05-2020,Karnataka,705,30,366,12,1,12
08-05-2020,Kerala,503,4,474,0,0,5
08-05-2020,Ladakh,42,0,17,1,0,0
08-05-2020,Madhya Pradesh,3252,193,1231,114,8,132
08-05-2020,Maharashtra,17974,694,3301,1216,43,207
08-05-2020,Manipur,2,0,2,0,0,0
08-05-2020,Meghalaya,12,1,10,0,0,0
08-05-2020,Mizoram,1,0,0,0,0,0
08-05-2020,Odisha,219,2,62,34,0,1
08-05-2020,Puducherry,9,0,6,0,0,0
08-05-2020,Punjab,1644,28,149,128,1,14
08-05-2020,Rajasthan,3427,97,1596,110,5,0
08-05-2020,Tamil Nadu,5409,37,1547,580,2,31
08-05-2020,Telengana,1123,29,650,16,0,22
08-05-2020,Tripura,65,0,2,22,0,0
08-05-2020,Uttar Pradesh,3071,62,1250,73,2,120
08-05-2020,Uttarakhand,61,1,39,0,0,0
08-05-2020,West Bengal,1548,151,364,92,7,0
08-05-2020,,56342,1886,16540,3390,103,1273
09-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
09-05-2020,Andhra Pradesh,1887,41,842,40,3,62
09-05-2020,Arunachal Pradesh,1,0,1,0,0,0
09-05-2020,Assam,59,1,34,5,0,0
09-05-2020,Bihar,571,5,297,21,0,51
09-05-2020,Chandigarh,150,1,21,15,0,0
09-05-2020,Chhattisgarh,59,0,38,0,0,0
09-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
09-05-2020,Delhi,6318,68,2020,338,2,89
09-05-2020,Goa,7,0,7,0,0,0
09-05-2020,Gujarat,7402,449,1872,390,24,163
09-05-2020,Haryana,647,8,279,22,1,19
09-05-2020,Himachal Pradesh,50,2,38,4,0,0
09-05-2020,Jammu and Kashmir,823,9,364,30,0,29
09-05-2020,Jharkhand,132,3,52,0,0,11
09-05-2020,Karnataka,753,30,376,48,0,10
09-05-2020,Kerala,503,4,484,0,0,10
09-05-2020,Ladakh,42,0,17,0,0,0
09-05-2020,Madhya Pradesh,3341,200,1349,89,7,118
09-05-2020,Maharashtra,19063,731,3470,1089,37,169
09-05-2020,Manipur,2,0,2,0,0,0
09-05-2020,Meghalaya,12,1,10,0,0,0
09-05-2020,Mizoram,1,0,0,0,0,0
09-05-2020,Odisha,271,2,63,52,0,1
09-05-2020,Puducherry,9,0,6,0,0,0
09-05-2020,Punjab,1731,29,152,87,1,3
09-05-2020,Rajasthan,3579,101,1916,152,4,320
09-05-2020,Tamil Nadu,6009,40,1605,600,3,58
09-05-2020,Telengana,1133,29,700,10,0,50
09-05-2020,Tripura,118,0,2,53,0,0
09-05-2020,Uttar Pradesh,3214,66,1387,143,4,137
09-05-2020,Uttarakhand,63,1,46,2,0,7
09-05-2020,West Bengal,1678,160,364,130,9,0
09-05-2020,,59662,1981,17847,3320,95,1307
10-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
10-05-2020,Andhra Pradesh,1930,44,887,43,3,45
10-05-2020,Arunachal Pradesh,1,0,1,0,0,0
10-05-2020,Assam,63,2,34,4,1,0
10-05-2020,Bihar,591,5,322,20,0,25
10-05-2020,Chandigarh,169,2,24,19,1,3
10-05-2020,Chhattisgarh,59,0,43,0,0,5
10-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
10-05-2020,Delhi,6542,73,2020,224,5,0
10-05-2020,Goa,7,0,7,0,0,0
10-05-2020,Gujarat,7796,472,2091,394,23,219
10-05-2020,Haryana,675,9,290,28,1,11
10-05-2020,Himachal Pradesh,50,2,38,0,0,0
10-05-2020,Jammu and Kashmir,836,9,368,13,0,4
10-05-2020,Jharkhand,156,3,78,24,0,26
10-05-2020,Karnataka,794,30,386,41,0,10
10-05-2020,Kerala,505,4,485,2,0,1
10-05-2020,Ladakh,42,0,17,0,0,0
10-05-2020,Madhya Pradesh,3614,215,1676,273,15,327
10-05-2020,Maharashtra,20228,779,3800,1165,48,330
10-05-2020,Manipur,2,0,2,0,0,0
10-05-2020,Meghalaya,13,1,10,1,0,0
10-05-2020,Mizoram,1,0,1,0,0,1
10-05-2020,Odisha,294,2,63,23,0,0
10-05-2020,Puducherry,9,0,6,0,0,0
10-05-2020,Punjab,1762,31,157,31,2,5
10-05-2020,Rajasthan,3708,106,2026,129,5,110
10-05-2020,Tamil Nadu,6535,44,1824,526,4,219
10-05-2020,Telengana,1163,30,750,30,1,50
10-05-2020,Tripura,134,0,2,16,0,0
10-05-2020,Uttar Pradesh,3373,74,1499,159,8,112
10-05-2020,Uttarakhand,67,1,46,4,0,0
10-05-2020,West Bengal,1786,171,372,108,11,8
10-05-2020,,62939,2109,19358,3277,128,1511
11-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
11-05-2020,Andhra Pradesh,1980,45,925,50,1,38
11-05-2020,Arunachal Pradesh,1,0,1,0,0,0
11-05-2020,Assam,63,2,34,0,0,0
11-05-2020,Bihar,696,6,365,105,1,43
11-05-2020,Chandigarh,169,2,24,0,0,0
11-05-2020,Chhattisgarh,59,0,49,0,0,6
11-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
11-05-2020,Delhi,6923,73,2069,381,0,49
11-05-2020,Goa,7,0,7,0,0,0
11-05-2020,Gujarat,8194,493,2545,398,21,454
11-05-2020,Haryana,703,10,300,28,1,10
11-05-2020,Himachal Pradesh,55,2,39,5,0,1
11-05-2020,Jammu and Kashmir,861,9,383,25,0,15
11-05-2020,Jharkhand,157,3,78,1,0,0
11-05-2020,Karnataka,848,31,424,54,1,38
11-05-2020,Kerala,512,4,489,7,0,4
11-05-2020,Ladakh,42,0,21,0,0,4
11-05-2020,Madhya Pradesh,3614,215,1676,0,0,0
11-05-2020,Maharashtra,22171,832,4199,1943,53,399
11-05-2020,Manipur,2,0,2,0,0,0
11-05-2020,Meghalaya,13,1,10,0,0,0
11-05-2020,Mizoram,1,0,1,0,0,0
11-05-2020,Odisha,377,3,68,83,1,5
11-05-2020,Puducherry,9,0,6,0,0,0
11-05-2020,Punjab,1823,31,166,61,0,9
11-05-2020,Rajasthan,3814,107,2176,106,1,150
11-05-2020,Tamil Nadu,7204,47,1959,669,3,135
11-05-2020,Telengana,1196,30,750,33,0,0
11-05-2020,Tripura,150,0,2,16,0,0
11-05-2020,Uttar Pradesh,3467,74,1653,94,0,154
11-05-2020,Uttarakhand,68,1,46,1,0,0
11-05-2020,West Bengal,1939,185,417,153,14,45
11-05-2020,,67152,2206,20917,4213,97,1559
12-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
12-05-2020,Andhra Pradesh,2018,45,975,38,0,50
12-05-2020,Arunachal Pradesh,1,0,1,0,0,0
12-05-2020,Assam,65,2,34,2,0,0
12-05-2020,Bihar,747,6,377,51,0,12
12-05-2020,Chandigarh,174,2,24,5,0,0
12-05-2020,Chhattisgarh,59,0,53,0,0,4
12-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
12-05-2020,Delhi,7233,73,2129,310,0,60
12-05-2020,Goa,7,0,7,0,0,0
12-05-2020,Gujarat,8541,513,2780,347,20,235
12-05-2020,Haryana,730,11,337,27,1,37
12-05-2020,Himachal Pradesh,59,2,39,4,0,0
12-05-2020,Jammu and Kashmir,879,10,427,18,1,44
12-05-2020,Jharkhand,160,3,78,3,0,0
12-05-2020,Karnataka,862,31,426,14,0,2
12-05-2020,Kerala,519,4,489,7,0,0
12-05-2020,Ladakh,42,0,21,0,0,0
12-05-2020,Madhya Pradesh,3785,221,1747,171,6,71
12-05-2020,Maharashtra,23401,868,4786,1230,36,587
12-05-2020,Manipur,2,0,2,0,0,0
12-05-2020,Meghalaya,13,1,10,0,0,0
12-05-2020,Mizoram,1,0,1,0,0,0
12-05-2020,Odisha,414,3,85,37,0,17
12-05-2020,Puducherry,12,0,6,3,0,0
12-05-2020,Punjab,1877,31,168,54,0,2
12-05-2020,Rajasthan,3988,113,2264,174,6,88
12-05-2020,Tamil Nadu,8002,53,2051,798,6,92
12-05-2020,Telengana,1275,30,800,79,0,50
12-05-2020,Tripura,152,0,2,2,0,0
12-05-2020,Uttar Pradesh,3573,80,1758,106,6,105
12-05-2020,Uttarakhand,68,1,46,0,0,0
12-05-2020,West Bengal,2063,190,499,124,5,82
12-05-2020,,70756,2293,22455,3604,87,1538
13-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
13-05-2020,Andhra Pradesh,2090,46,1056,72,1,81
13-05-2020,Arunachal Pradesh,1,0,1,0,0,0
13-05-2020,Assam,65,2,39,0,0,5
13-05-2020,Bihar,831,6,383,84,0,6
13-05-2020,Chandigarh,187,3,28,13,1,4
13-05-2020,Chhattisgarh,59,0,54,0,0,1
13-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
13-05-2020,Delhi,7639,86,2512,406,13,383
13-05-2020,Goa,7,0,7,0,0,0
13-05-2020,Gujarat,8903,537,3246,362,24,466
13-05-2020,Haryana,780,11,342,50,0,5
13-05-2020,Himachal Pradesh,65,2,39,6,0,0
13-05-2020,Jammu and Kashmir,934,10,455,55,0,28
13-05-2020,Jharkhand,172,3,79,12,0,1
13-05-2020,Karnataka,925,31,433,63,0,7
13-05-2020,Kerala,524,4,489,5,0,0
13-05-2020,Ladakh,42,0,21,0,0,0
13-05-2020,Madhya Pradesh,3986,225,1860,201,4,113
13-05-2020,Maharashtra,24427,921,5125,1026,53,339
13-05-2020,Manipur,2,0,2,0,0,0
13-05-2020,Meghalaya,13,1,10,0,0,0
13-05-2020,Mizoram,1,0,1,0,0,0
13-05-2020,Odisha,437,3,116,23,0,31
13-05-2020,Puducherry,13,1,9,1,1,3
13-05-2020,Punjab,1914,32,171,37,1,3
13-05-2020,Rajasthan,4126,117,2378,138,4,114
13-05-2020,Tamil Nadu,8718,61,2134,716,8,83
13-05-2020,Telengana,1326,32,830,51,2,30
13-05-2020,Tripura,154,0,2,2,0,0
13-05-2020,Uttar Pradesh,3664,82,1873,91,2,115
13-05-2020,Uttarakhand,69,1,46,1,0,0
13-05-2020,West Bengal,2173,198,612,110,8,113
13-05-2020,,74281,2415,24386,3525,122,1931
14-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
14-05-2020,Andhra Pradesh,2137,47,1142,47,1,86
14-05-2020,Arunachal Pradesh,1,0,1,0,0,0
14-05-2020,Assam,80,2,39,15,0,0
14-05-2020,Bihar,940,7,388,109,1,5
14-05-2020,Chandigarh,187,3,28,0,0,0
14-05-2020,Chhattisgarh,59,0,55,0,0,1
14-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
14-05-2020,Delhi,7998,106,2858,359,20,346
14-05-2020,Goa,7,0,7,0,0,0
14-05-2020,Gujarat,9267,566,3562,364,29,316
14-05-2020,Haryana,793,11,418,13,0,76
14-05-2020,Himachal Pradesh,66,2,39,1,0,0
14-05-2020,Jammu and Kashmir,971,11,466,37,1,11
14-05-2020,Jharkhand,173,3,79,1,0,0
14-05-2020,Karnataka,959,33,451,34,2,18
14-05-2020,Kerala,534,4,490,10,0,1
14-05-2020,Ladakh,43,0,22,1,0,1
14-05-2020,Madhya Pradesh,4173,232,2004,187,7,144
14-05-2020,Maharashtra,25922,975,5547,1495,54,422
14-05-2020,Manipur,2,0,2,0,0,0
14-05-2020,Meghalaya,13,1,10,0,0,0
14-05-2020,Mizoram,1,0,1,0,0,0
14-05-2020,Odisha,538,3,143,101,0,27
14-05-2020,Puducherry,13,1,9,0,0,0
14-05-2020,Punjab,1924,32,200,10,0,29
14-05-2020,Rajasthan,4328,121,2459,202,4,81
14-05-2020,Tamil Nadu,9227,64,2176,509,3,42
14-05-2020,Telengana,1367,34,940,41,2,110
14-05-2020,Tripura,155,0,16,1,0,14
14-05-2020,Uttar Pradesh,3729,83,1902,65,1,29
14-05-2020,Uttarakhand,72,1,46,3,0,0
14-05-2020,West Bengal,2290,207,702,117,9,90
14-05-2020,,78003,2549,26235,3722,134,1849
15-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
15-05-2020,Andhra Pradesh,2205,48,1192,68,1,50
15-05-2020,Arunachal Pradesh,1,0,1,0,0,0
15-05-2020,Assam,87,2,39,7,0,0
15-05-2020,Bihar,994,7,411,54,0,23
15-05-2020,Chandigarh,191,3,37,4,0,9
15-05-2020,Chhattisgarh,60,0,56,1,0,1
15-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
15-05-2020,Delhi,8470,115,3045,472,9,187
15-05-2020,Goa,14,0,7,7,0,0
15-05-2020,Gujarat,9591,586,3753,324,20,191
15-05-2020,Haryana,818,11,439,25,0,21
15-05-2020,Himachal Pradesh,74,2,39,8,0,0
15-05-2020,Jammu and Kashmir,983,11,485,12,0,19
15-05-2020,Jharkhand,197,3,87,24,0,8
15-05-2020,Karnataka,987,35,460,28,2,9
15-05-2020,Kerala,560,4,491,26,0,1
15-05-2020,Ladakh,43,0,22,0,0,0
15-05-2020,Madhya Pradesh,4426,237,2171,253,5,167
15-05-2020,Maharashtra,27524,1019,6059,1602,44,512
15-05-2020,Manipur,3,0,2,1,0,0
15-05-2020,Meghalaya,13,1,11,0,0,1
15-05-2020,Mizoram,1,0,1,0,0,0
15-05-2020,Odisha,611,3,158,73,0,15
15-05-2020,Puducherry,13,1,9,0,0,0
15-05-2020,Punjab,1935,32,223,11,0,23
15-05-2020,Rajasthan,4534,125,2580,206,4,121
15-05-2020,Tamil Nadu,9674,66,2240,447,2,64
15-05-2020,Telengana,1414,34,950,47,0,10
15-05-2020,Tripura,156,0,29,1,0,13
15-05-2020,Uttar Pradesh,3902,88,2072,173,5,170
15-05-2020,Uttarakhand,78,1,50,6,0,4
15-05-2020,West Bengal,2377,215,768,87,8,66
15-05-2020,,81970,2649,27920,3967,100,1685
16-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
16-05-2020,Andhra Pradesh,2307,48,1252,102,0,60
16-05-2020,Arunachal Pradesh,1,0,1,0,0,0
16-05-2020,Assam,90,2,41,3,0,2
16-05-2020,Bihar,1018,7,438,24,0,27
16-05-2020,Chandigarh,191,3,37,0,0,0
16-05-2020,Chhattisgarh,66,0,56,6,0,0
16-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
16-05-2020,Delhi,8895,123,3518,425,8,473
16-05-2020,Goa,15,0,7,1,0,0
16-05-2020,Gujarat,9931,606,4035,340,20,282
16-05-2020,Haryana,818,11,439,0,0,0
16-05-2020,Himachal Pradesh,76,3,39,2,1,0
16-05-2020,Jammu and Kashmir,1013,11,513,30,0,28
16-05-2020,Jharkhand,203,3,87,6,0,0
16-05-2020,Karnataka,1056,36,480,69,1,20
16-05-2020,Kerala,576,4,492,16,0,1
16-05-2020,Ladakh,43,0,22,0,0,0
16-05-2020,Madhya Pradesh,4595,239,2283,169,2,112
16-05-2020,Maharashtra,29100,1068,6564,1576,49,505
16-05-2020,Manipur,3,0,2,0,0,0
16-05-2020,Meghalaya,13,1,11,0,0,0
16-05-2020,Mizoram,1,0,1,0,0,0
16-05-2020,Odisha,672,3,166,61,0,8
16-05-2020,Puducherry,13,1,9,0,0,0
16-05-2020,Punjab,1935,32,305,0,0,82
16-05-2020,Rajasthan,4727,125,2677,193,0,97
16-05-2020,Tamil Nadu,10108,71,2599,434,5,359
16-05-2020,Telengana,1454,34,959,40,0,9
16-05-2020,Tripura,156,0,42,0,0,13
16-05-2020,Uttar Pradesh,4057,95,2165,155,7,93
16-05-2020,Uttarakhand,82,1,51,4,0,1
16-05-2020,West Bengal,2461,225,829,84,10,61
16-05-2020,,85710,2752,30153,3740,103,2233
17-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
17-05-2020,Andhra Pradesh,2355,49,1353,48,1,101
17-05-2020,Arunachal Pradesh,1,0,1,0,0,0
17-05-2020,Assam,92,2,41,2,0,0
17-05-2020,Bihar,1179,7,453,161,0,15
17-05-2020,Chandigarh,191,3,51,0,0,14
17-05-2020,Chhattisgarh,67,0,56,1,0,0
17-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
17-05-2020,Delhi,9333,129,3926,438,6,408
17-05-2020,Goa,17,0,7,2,0,0
17-05-2020,Gujarat,10988,625,4308,1057,19,273
17-05-2020,Haryana,887,13,514,69,2,75
17-05-2020,Himachal Pradesh,78,3,43,2,0,4
17-05-2020,Jammu and Kashmir,1121,12,542,108,1,29
17-05-2020,Jharkhand,217,3,113,14,0,26
17-05-2020,Karnataka,1092,36,496,36,0,16
17-05-2020,Kerala,587,4,495,11,0,3
17-05-2020,Ladakh,43,0,22,0,0,0
17-05-2020,Madhya Pradesh,4789,243,2315,194,4,32
17-05-2020,Maharashtra,30706,1135,7088,1606,67,524
17-05-2020,Manipur,7,0,2,4,0,0
17-05-2020,Meghalaya,13,1,11,0,0,0
17-05-2020,Mizoram,1,0,1,0,0,0
17-05-2020,Odisha,737,3,196,65,0,30
17-05-2020,Puducherry,13,1,9,0,0,0
17-05-2020,Punjab,1946,32,1257,11,0,952
17-05-2020,Rajasthan,4960,126,2839,233,1,162
17-05-2020,Tamil Nadu,10585,74,3538,477,3,939
17-05-2020,Telengana,1509,34,971,55,0,12
17-05-2020,Tripura,167,0,64,11,0,22
17-05-2020,Uttar Pradesh,4258,104,2441,201,9,276
17-05-2020,Uttarakhand,88,1,51,6,0,0
17-05-2020,West Bengal,2576,232,872,115,7,43
17-05-2020,,90637,2872,34109,4927,120,3956
18-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
18-05-2020,Andhra Pradesh,2407,50,1456,52,1,103
18-05-2020,Arunachal Pradesh,1,0,1,0,0,0
18-05-2020,Assam,101,2,41,9,0,0
18-05-2020,Bihar,1262,8,475,83,1,22
18-05-2020,Chandigarh,191,3,51,0,0,0
18-05-2020,Chhattisgarh,86,0,59,19,0,3
18-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
18-05-2020,Delhi,10054,160,4485,721,31,559
18-05-2020,Goa,29,0,7,12,0,0
18-05-2020,Gujarat,11379,659,4499,391,34,191
18-05-2020,Haryana,910,14,562,23,1,48
18-05-2020,Himachal Pradesh,80,3,44,2,0,1
18-05-2020,Jammu and Kashmir,1183,13,575,62,1,33
18-05-2020,Jharkhand,223,3,113,6,0,0
18-05-2020,Karnataka,1147,37,509,55,1,13
18-05-2020,Kerala,601,4,497,14,0,2
18-05-2020,Ladakh,43,0,24,0,0,2
18-05-2020,Madhya Pradesh,4977,248,2403,188,5,88
18-05-2020,Maharashtra,33053,1198,7688,2347,63,600
18-05-2020,Manipur,7,0,2,0,0,0
18-05-2020,Meghalaya,13,1,11,0,0,0
18-05-2020,Mizoram,1,0,1,0,0,0
18-05-2020,Odisha,828,4,220,91,1,24
18-05-2020,Puducherry,13,1,9,0,0,0
18-05-2020,Punjab,1964,35,1366,18,3,109
18-05-2020,Rajasthan,5202,131,2992,242,5,153
18-05-2020,Tamil Nadu,11224,78,4172,639,4,634
